timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
19:00 20-04-2022,416,23,20,103000,717,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14564.2,158.31,,0,0, Formentera (Spagna)_nan_-4150.9_28.9;, Maiorca (Spagna)_nan_88435.8_558.69;
19:10 20-04-2022,416,23,20,103000,717,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14564.2,158.31,,0,0, Formentera (Spagna)_nan_-4150.9_28.9;, Maiorca (Spagna)_nan_88435.8_558.69;
19:20 20-04-2022,416,23,20,103000,717,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14564.2,158.31,,0,0, Formentera (Spagna)_nan_-4150.9_28.9;, Maiorca (Spagna)_nan_88435.8_558.69;
19:30 20-04-2022,416,23,20,103000,717,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14564.2,158.31,,0,0, Formentera (Spagna)_nan_-4150.9_28.9;, Maiorca (Spagna)_nan_88435.8_558.69;
19:40 20-04-2022,416,23,20,103000,717,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14564.2,158.31,,0,0, Formentera (Spagna)_nan_-4150.9_28.9;, Maiorca (Spagna)_nan_88435.8_558.69;
19:50 20-04-2022,416,23,20,103000,717,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14564.2,158.31,,0,0, Formentera (Spagna)_nan_-4150.9_28.9;, Maiorca (Spagna)_nan_88435.8_558.69;
20:00 20-04-2022,416,23,20,103000,717,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14564.2,158.31,,0,0, Formentera (Spagna)_nan_-4150.9_28.9;, Maiorca (Spagna)_nan_88435.8_558.69;
20:10 20-04-2022,434,19,16,107000,771,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,16231.9,175.33,,0,0, Formentera (Spagna)_nan_-4932.7_35.54;, Maiorca (Spagna)_nan_90768.1_595.67;
20:20 20-04-2022,434,19,16,107000,771,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,16231.9,175.33,,0,0, Formentera (Spagna)_nan_-4932.7_35.54;, Maiorca (Spagna)_nan_90768.1_595.67;
20:30 20-04-2022,434,19,16,107000,771,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,16231.9,175.33,,0,0, Formentera (Spagna)_nan_-4932.7_35.54;, Maiorca (Spagna)_nan_90768.1_595.67;
20:40 20-04-2022,434,19,16,107000,771,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,16231.9,175.33,,0,0, Formentera (Spagna)_nan_-4932.7_35.54;, Maiorca (Spagna)_nan_90768.1_595.67;
20:50 20-04-2022,434,19,16,107000,771,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,16231.9,175.33,,0,0, Formentera (Spagna)_nan_-4932.7_35.54;, Maiorca (Spagna)_nan_90768.1_595.67;
21:00 20-04-2022,434,19,16,107000,771,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,16231.9,175.33,,0,0, Formentera (Spagna)_nan_-4932.7_35.54;, Maiorca (Spagna)_nan_90768.1_595.67;
21:10 20-04-2022,519,7,6,113000,976,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1469.0,12.0,,40555.7,438.42,,0,0, Formentera (Spagna)_nan_-5943.8_51.34;, Maiorca (Spagna)_nan_70975.3_525.58;
21:20 20-04-2022,519,7,6,113000,976,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1469.0,12.0,,40555.7,438.42,,0,0, Formentera (Spagna)_nan_-5943.8_51.34;, Maiorca (Spagna)_nan_70975.3_525.58;
21:30 20-04-2022,519,7,6,113000,976,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1469.0,12.0,,40555.7,438.42,,0,0, Formentera (Spagna)_nan_-5943.8_51.34;, Maiorca (Spagna)_nan_70975.3_525.58;
21:40 20-04-2022,519,7,6,113000,976,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1469.0,12.0,,40555.7,438.42,,0,0, Formentera (Spagna)_nan_-5943.8_51.34;, Maiorca (Spagna)_nan_70975.3_525.58;
21:50 20-04-2022,516,8,7,113000,969,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1469.0,12.02,,40555.7,438.28,,0,0, Formentera (Spagna)_nan_-5943.8_50.97;, Maiorca (Spagna)_nan_70975.3_518.71;
22:00 20-04-2022,516,8,7,113000,969,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1469.0,12.02,,40555.7,438.28,,0,0, Formentera (Spagna)_nan_-5943.8_50.97;, Maiorca (Spagna)_nan_70975.3_518.71;
22:10 20-04-2022,553,3,2,120000,1110,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,27588.0,226.0,,54864.0,596.18,,0,0, Formentera (Spagna)_nan_-6756.0_62.49;, Maiorca (Spagna)_nan_37536.0_287.82;
22:20 20-04-2022,553,3,2,120000,1110,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,27588.0,226.0,,54864.0,596.18,,0,0, Formentera (Spagna)_nan_-6756.0_62.49;, Maiorca (Spagna)_nan_37536.0_287.82;
22:30 20-04-2022,553,3,2,120000,1110,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,27588.0,226.0,,54864.0,596.18,,0,0, Formentera (Spagna)_nan_-6756.0_62.49;, Maiorca (Spagna)_nan_37536.0_287.82;
22:40 20-04-2022,553,3,2,120000,1110,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,27588.0,226.0,,54864.0,596.18,,0,0, Formentera (Spagna)_nan_-6756.0_62.49;, Maiorca (Spagna)_nan_37536.0_287.82;
22:50 20-04-2022,553,3,2,120000,1110,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,27588.0,226.0,,54864.0,596.18,,0,0, Formentera (Spagna)_nan_-6756.0_62.49;, Maiorca (Spagna)_nan_37536.0_287.82;
23:00 20-04-2022,552,3,2,120000,1110,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,27588.0,226.66,,54864.0,597.96,,0,0, Formentera (Spagna)_nan_-6756.0_62.49;, Maiorca (Spagna)_nan_37536.0_285.38;
23:10 20-04-2022,561,2,1,123000,1150,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,41168.1,336.49,,58892.4,638.36,,0,0, Formentera (Spagna)_nan_-7170.9_67.05;, Maiorca (Spagna)_nan_22927.2_175.14;
23:20 20-04-2022,561,2,1,123000,1150,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,41168.1,336.49,,58892.4,638.36,,0,0, Formentera (Spagna)_nan_-7170.9_67.05;, Maiorca (Spagna)_nan_22927.2_175.14;
23:30 20-04-2022,561,2,1,123000,1150,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,41168.1,336.49,,58892.4,638.36,,0,0, Formentera (Spagna)_nan_-7170.9_67.05;, Maiorca (Spagna)_nan_22927.2_175.14;
23:40 20-04-2022,561,2,1,123000,1150,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,41168.1,336.49,,58892.4,638.36,,0,0, Formentera (Spagna)_nan_-7170.9_67.05;, Maiorca (Spagna)_nan_22927.2_175.14;
23:50 20-04-2022,560,2,2,123000,1140,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,41168.1,334.02,,58892.4,633.84,,0,0, Formentera (Spagna)_nan_-7170.9_66.46;, Maiorca (Spagna)_nan_22927.2_172.03;
00:10 21-04-2022,550,4,3,115000,1050,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15824.0,128.83,,52819.5,570.47,,0,0, Formentera (Spagna)_nan_-6693.0_61.11;, Maiorca (Spagna)_nan_46345.0_350.7;
00:20 21-04-2022,550,4,3,115000,1050,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15824.0,128.83,,52819.5,570.47,,0,0, Formentera (Spagna)_nan_-6693.0_61.11;, Maiorca (Spagna)_nan_46345.0_350.7;
00:30 21-04-2022,550,4,3,115000,1050,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15824.0,128.83,,52819.5,570.47,,0,0, Formentera (Spagna)_nan_-6693.0_61.11;, Maiorca (Spagna)_nan_46345.0_350.7;
00:40 21-04-2022,550,4,3,115000,1050,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15824.0,128.83,,52819.5,570.47,,0,0, Formentera (Spagna)_nan_-6693.0_61.11;, Maiorca (Spagna)_nan_46345.0_350.7;
00:50 21-04-2022,547,4,4,115000,1050,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15824.0,129.36,,52819.5,572.88,,0,0, Formentera (Spagna)_nan_-6693.0_61.11;, Maiorca (Spagna)_nan_46345.0_347.76;
01:00 21-04-2022,547,4,4,115000,1050,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15824.0,129.36,,52819.5,572.88,,0,0, Formentera (Spagna)_nan_-6693.0_61.11;, Maiorca (Spagna)_nan_46345.0_347.76;
01:10 21-04-2022,484,8,7,99400,802,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,15705.2,170.1,,0,0, Formentera (Spagna)_nan_-5596.22_45.15;, Maiorca (Spagna)_nan_83694.8_631.9;
01:20 21-04-2022,484,8,7,99400,802,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,15705.2,170.1,,0,0, Formentera (Spagna)_nan_-5596.22_45.15;, Maiorca (Spagna)_nan_83694.8_631.9;
01:30 21-04-2022,484,8,7,99400,802,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,15705.2,170.1,,0,0, Formentera (Spagna)_nan_-5596.22_45.15;, Maiorca (Spagna)_nan_83694.8_631.9;
01:40 21-04-2022,484,8,7,99400,802,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,15705.2,170.1,,0,0, Formentera (Spagna)_nan_-5596.22_45.15;, Maiorca (Spagna)_nan_83694.8_631.9;
01:50 21-04-2022,484,8,7,99400,802,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,15705.2,170.1,,0,0, Formentera (Spagna)_nan_-5596.22_45.15;, Maiorca (Spagna)_nan_83694.8_631.9;
02:00 21-04-2022,484,8,7,99400,802,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,15705.2,170.1,,0,0, Formentera (Spagna)_nan_-5596.22_45.15;, Maiorca (Spagna)_nan_83694.8_631.9;
02:10 21-04-2022,450,11,9,88000,661,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4901.6_36.82;, Maiorca (Spagna)_nan_88000.0_661.0;
02:20 21-04-2022,450,11,9,88000,661,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4901.6_36.82;, Maiorca (Spagna)_nan_88000.0_661.0;
02:30 21-04-2022,450,11,9,88000,661,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4901.6_36.82;, Maiorca (Spagna)_nan_88000.0_661.0;
02:40 21-04-2022,450,11,9,88000,661,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4901.6_36.82;, Maiorca (Spagna)_nan_88000.0_661.0;
02:50 21-04-2022,444,12,10,88000,652,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4901.6_36.32;, Maiorca (Spagna)_nan_88000.0_652.0;
03:00 21-04-2022,444,12,10,88000,652,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4901.6_36.32;, Maiorca (Spagna)_nan_88000.0_652.0;
03:10 21-04-2022,446,12,10,80100,595,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4501.62_33.44;, Maiorca (Spagna)_nan_80100.0_595.0;
03:20 21-04-2022,446,12,10,80100,595,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4501.62_33.44;, Maiorca (Spagna)_nan_80100.0_595.0;
03:30 21-04-2022,446,12,10,80100,595,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4501.62_33.44;, Maiorca (Spagna)_nan_80100.0_595.0;
03:40 21-04-2022,446,12,10,80100,595,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4501.62_33.44;, Maiorca (Spagna)_nan_80100.0_595.0;
03:50 21-04-2022,446,12,10,80100,595,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4501.62_33.44;, Maiorca (Spagna)_nan_80100.0_595.0;
04:00 21-04-2022,446,12,10,80100,595,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4501.62_33.44;, Maiorca (Spagna)_nan_80100.0_595.0;
04:10 21-04-2022,442,13,10,75100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4175.56_30.75;, Maiorca (Spagna)_nan_75100.0_553.0;
04:20 21-04-2022,442,13,10,75100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4175.56_30.75;, Maiorca (Spagna)_nan_75100.0_553.0;
04:30 21-04-2022,442,13,10,75100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4175.56_30.75;, Maiorca (Spagna)_nan_75100.0_553.0;
04:40 21-04-2022,442,13,10,75100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4175.56_30.75;, Maiorca (Spagna)_nan_75100.0_553.0;
04:50 21-04-2022,438,14,11,75100,549,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4175.56_30.52;, Maiorca (Spagna)_nan_75100.0_549.0;
05:00 21-04-2022,438,14,11,75100,549,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4175.56_30.52;, Maiorca (Spagna)_nan_75100.0_549.0;
05:10 21-04-2022,440,13,11,73200,537,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4069.92_29.86;, Maiorca (Spagna)_nan_73200.0_537.0;
05:20 21-04-2022,440,13,11,73200,537,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4069.92_29.86;, Maiorca (Spagna)_nan_73200.0_537.0;
05:30 21-04-2022,440,13,11,73200,537,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4069.92_29.86;, Maiorca (Spagna)_nan_73200.0_537.0;
05:40 21-04-2022,440,13,11,73200,537,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4069.92_29.86;, Maiorca (Spagna)_nan_73200.0_537.0;
05:50 21-04-2022,440,13,11,73200,537,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4069.92_29.86;, Maiorca (Spagna)_nan_73200.0_537.0;
06:00 21-04-2022,440,13,11,73200,537,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4069.92_29.86;, Maiorca (Spagna)_nan_73200.0_537.0;
06:10 21-04-2022,440,13,10,72600,533,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4022.04_29.53;, Maiorca (Spagna)_nan_72600.0_533.0;
06:20 21-04-2022,440,13,10,72600,533,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4022.04_29.53;, Maiorca (Spagna)_nan_72600.0_533.0;
06:30 21-04-2022,440,13,10,72600,533,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4022.04_29.53;, Maiorca (Spagna)_nan_72600.0_533.0;
06:40 21-04-2022,440,13,10,72600,533,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4022.04_29.53;, Maiorca (Spagna)_nan_72600.0_533.0;
06:50 21-04-2022,440,13,10,72600,533,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4022.04_29.53;, Maiorca (Spagna)_nan_72600.0_533.0;
07:00 21-04-2022,440,13,10,72600,533,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4022.04_29.53;, Maiorca (Spagna)_nan_72600.0_533.0;
07:10 21-04-2022,443,13,10,73800,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4051.62_29.92;, Maiorca (Spagna)_nan_73800.0_545.0;
07:20 21-04-2022,443,13,10,73800,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4051.62_29.92;, Maiorca (Spagna)_nan_73800.0_545.0;
07:30 21-04-2022,443,13,10,73800,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4051.62_29.92;, Maiorca (Spagna)_nan_73800.0_545.0;
07:40 21-04-2022,443,13,10,73800,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4051.62_29.92;, Maiorca (Spagna)_nan_73800.0_545.0;
07:50 21-04-2022,438,13,11,73800,540,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4051.62_29.65;, Maiorca (Spagna)_nan_73800.0_540.0;
08:00 21-04-2022,438,13,11,73800,540,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4051.62_29.65;, Maiorca (Spagna)_nan_73800.0_540.0;
08:10 21-04-2022,449,11,9,79100,593,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4223.94_31.67;, Maiorca (Spagna)_nan_79100.0_593.0;
08:20 21-04-2022,449,11,9,79100,593,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4223.94_31.67;, Maiorca (Spagna)_nan_79100.0_593.0;
08:30 21-04-2022,449,11,9,79100,593,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4223.94_31.67;, Maiorca (Spagna)_nan_79100.0_593.0;
08:40 21-04-2022,449,11,9,79100,593,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4223.94_31.67;, Maiorca (Spagna)_nan_79100.0_593.0;
08:50 21-04-2022,449,11,9,79100,593,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4223.94_31.67;, Maiorca (Spagna)_nan_79100.0_593.0;
09:00 21-04-2022,449,11,9,79100,593,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4223.94_31.67;, Maiorca (Spagna)_nan_79100.0_593.0;
09:10 21-04-2022,461,10,8,90400,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,3697.36,40.04,,0,0, Formentera (Spagna)_nan_-4899.68_37.61;, Maiorca (Spagna)_nan_86702.64_653.96;
09:20 21-04-2022,461,10,8,90400,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,3697.36,40.04,,0,0, Formentera (Spagna)_nan_-4899.68_37.61;, Maiorca (Spagna)_nan_86702.64_653.96;
09:30 21-04-2022,461,10,8,90400,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,3697.36,40.04,,0,0, Formentera (Spagna)_nan_-4899.68_37.61;, Maiorca (Spagna)_nan_86702.64_653.96;
09:40 21-04-2022,461,10,8,90400,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,3697.36,40.04,,0,0, Formentera (Spagna)_nan_-4899.68_37.61;, Maiorca (Spagna)_nan_86702.64_653.96;
09:50 21-04-2022,458,10,8,90400,689,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,3697.36,40.1,,0,0, Formentera (Spagna)_nan_-4899.68_37.34;, Maiorca (Spagna)_nan_86702.64_648.9;
10:00 21-04-2022,458,10,8,90400,689,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,3697.36,40.1,,0,0, Formentera (Spagna)_nan_-4899.68_37.34;, Maiorca (Spagna)_nan_86702.64_648.9;
10:10 21-04-2022,495,8,7,104000,856,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,23857.6,257.83,,0,0, Formentera (Spagna)_nan_-5532.8_45.54;, Maiorca (Spagna)_nan_80142.4_598.17;
10:20 21-04-2022,495,8,7,104000,856,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,23857.6,257.83,,0,0, Formentera (Spagna)_nan_-5532.8_45.54;, Maiorca (Spagna)_nan_80142.4_598.17;
10:30 21-04-2022,495,8,7,104000,856,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,23857.6,257.83,,0,0, Formentera (Spagna)_nan_-5532.8_45.54;, Maiorca (Spagna)_nan_80142.4_598.17;
10:40 21-04-2022,495,8,7,104000,856,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,23857.6,257.83,,0,0, Formentera (Spagna)_nan_-5532.8_45.54;, Maiorca (Spagna)_nan_80142.4_598.17;
10:50 21-04-2022,495,8,7,104000,856,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,23857.6,257.83,,0,0, Formentera (Spagna)_nan_-5532.8_45.54;, Maiorca (Spagna)_nan_80142.4_598.17;
11:00 21-04-2022,495,8,7,104000,856,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,23857.6,257.83,,0,0, Formentera (Spagna)_nan_-5532.8_45.54;, Maiorca (Spagna)_nan_80142.4_598.17;
